a/g/m:	-0.01	0.00	1.00	0.02	-0.01	-0.03	-296	58	178
a/g/m:	-0.02	0.00	1.01	0.01	-0.01	-0.03	-297	61	177
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-296	60	182
a/g/m:	-0.02	0.01	1.00	0.02	-0.01	-0.03	-302	60	178
a/g/m:	-0.01	0.01	1.01	0.02	-0.01	-0.03	-299	65	179
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.04	-295	61	179
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.04	-296	62	176
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-289	63	179
a/g/m:	-0.01	0.00	1.00	0.01	-0.01	-0.04	-297	63	179
a/g/m:	-0.01	0.02	1.00	0.01	-0.01	-0.03	-298	58	176
a/g/m:	-0.02	0.01	1.02	0.01	-0.01	-0.03	-296	60	174
a/g/m:	-0.01	0.00	1.01	0.02	-0.01	-0.03	-299	61	173
a/g/m:	-0.01	0.00	1.01	0.02	-0.01	-0.03	-294	60	178
a/g/m:	-0.02	0.00	1.01	0.02	-0.01	-0.03	-297	61	177
a/g/m:	-0.01	0.00	1.02	0.02	-0.01	-0.04	-293	61	181
a/g/m:	-0.02	0.01	1.01	0.01	-0.02	-0.03	-295	59	171
a/g/m:	-0.01	0.01	1.00	0.02	-0.01	-0.03	-295	57	177
a/g/m:	-0.02	-0.00	1.00	0.02	-0.01	-0.03	-293	65	173
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.04	-292	64	176
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.04	-297	61	179
a/g/m:	-0.02	0.01	1.02	0.01	-0.01	-0.03	-296	56	180
a/g/m:	-0.01	0.00	1.01	0.02	-0.01	-0.03	-297	67	173
a/g/m:	-0.02	0.01	1.01	0.02	-0.02	-0.03	-294	60	176
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-296	60	178
a/g/m:	-0.02	0.01	1.01	0.01	-0.01	-0.03	-295	59	181
a/g/m:	-0.01	0.01	1.02	0.01	-0.01	-0.03	-294	60	178
a/g/m:	-0.02	0.00	1.00	0.02	-0.01	-0.03	-297	65	179
a/g/m:	-0.02	0.00	1.01	0.01	-0.02	-0.03	-296	62	182
a/g/m:	-0.02	0.00	1.01	0.01	-0.01	-0.03	-293	59	173
a/g/m:	-0.02	0.01	1.01	0.02	-0.02	-0.03	-293	65	177
a/g/m:	-0.02	0.01	1.01	0.02	-0.01	-0.03	-295	63	179
a/g/m:	-0.02	0.01	1.01	0.01	-0.02	-0.03	-297	61	177
